city,pm25,pm10,no2,so2,co,o3,aqi,Date,aqi_outlier,AQI_Category,temperature_2m_max,temperature_2m_min,windspeed_10m_max,precipitation_sum
Kolkata,77.84770373505795,104.40152925986573,45.6610017307388,10.97955719946059,0.7847508721978909,69.67915675889492,81,2020-06-07,False,Satisfactory,33.8,26.2,15.3,3.3
Kolkata,129.74102497075563,176.29702259437994,56.60942927497895,17.751795496365496,1.1328378286896967,52.21615953237075,128,2020-06-08,False,Moderate,33.2,26.0,8.7,2.6
Kolkata,93.22361291804783,137.55064430460203,75.01027905525055,13.99502248482743,0.7753558218867591,57.54734287474757,101,2020-06-09,False,Moderate,33.7,26.2,12.1,0.7
Kolkata,90.86501329330952,182.1137221281059,39.67124388532153,15.828390938802311,0.7641553310121267,24.68754679436059,106,2020-06-10,False,Moderate,33.2,27.0,13.2,3.3
Kolkata,80.05853511406178,147.12788237004915,42.03930475298274,6.218790592865417,1.275580464124817,32.15458753562445,91,2020-06-11,False,Satisfactory,32.7,26.4,17.1,10.1
Kolkata,49.08079069399099,76.57970159715327,24.45558950876046,12.224992191432229,0.983287743315801,41.19589690899328,54,2020-06-12,False,Satisfactory,31.1,25.5,16.3,16.2
Kolkata,102.5737414928616,167.95533930700543,35.06589365399753,4.430976717301788,1.254187315739289,39.94052702353021,109,2020-06-13,False,Moderate,29.5,25.9,16.8,13.3
Kolkata,5.0,47.21920013077654,48.7558817702459,15.668044435718723,0.4589056077817305,22.269380005937624,23,2020-06-14,False,Good,31.5,26.4,16.9,18.7
Kolkata,92.23595653039868,152.57432690762803,56.768824606863646,17.016107395029984,0.8440021048388502,36.22118279106414,101,2020-06-15,False,Moderate,30.4,25.7,12.8,17.4
Kolkata,60.69501748988944,105.83586569761366,26.269651233046325,17.40487986317042,1.1083577517619254,29.060530102481422,67,2020-06-16,False,Satisfactory,31.8,25.9,15.5,14.5
Kolkata,67.13285259925553,158.37644394899488,57.443240007479815,12.941065779596013,1.1287628434106676,74.7409159004999,94,2020-06-17,False,Satisfactory,28.6,25.5,14.4,23.3
Kolkata,83.78441997533363,106.64600056567812,52.89507137671245,16.557364592160667,0.4982774810305238,53.90767107296607,84,2020-06-18,False,Satisfactory,31.8,25.7,16.5,13.5
Kolkata,48.37357179776063,65.47876146986002,43.31049233184029,19.260679998483987,0.8963710073499943,52.653271235168,53,2020-06-19,False,Satisfactory,31.3,26.4,14.8,4.8
Kolkata,26.69475092181585,89.2602498709388,31.69701130354674,8.110068755838189,1.0646690000910284,31.765758829610306,46,2020-06-20,False,Good,32.9,26.2,17.4,7.0
Kolkata,71.52714737970555,98.56984223791456,35.507765700750554,2.0,0.9624822499063076,55.85268644575245,74,2020-06-21,False,Satisfactory,30.4,25.9,16.8,16.3
Kolkata,167.07352073430746,221.92030279608488,26.467350477902453,16.958356977649434,1.0906702049123749,69.6007518768127,159,2020-06-22,False,Moderate,31.8,25.8,19.9,7.0
Kolkata,5.0,40.97867529808611,26.38649127102486,19.64307121814193,1.0416624680013171,66.95684768993846,24,2020-06-23,False,Good,31.9,26.5,20.7,2.5
Kolkata,36.60205210002143,89.25343475724816,15.589743464877737,6.488457725050146,0.837058559325656,53.32561102754372,51,2020-06-24,False,Satisfactory,32.5,26.6,17.2,5.6
Kolkata,95.73424632035116,132.72856143214167,46.38058899059972,12.02305326625182,1.2710097131299845,43.60072690535568,96,2020-06-25,False,Satisfactory,32.9,27.1,15.8,5.0
Kolkata,6.618195311838434,68.95367610562325,45.03773361465064,7.550760142482151,0.702049716068155,52.90890919856632,33,2020-06-26,False,Good,31.4,26.8,18.4,3.3
Kolkata,64.82403225579218,92.61505863729953,37.0043693907673,16.421666507256187,0.691514508887655,53.176404583767685,69,2020-06-27,False,Satisfactory,31.5,27.0,18.9,5.6
Kolkata,72.74128775452677,98.03994860152476,38.40455784073362,9.773749144369528,1.027556828058673,68.53000404069638,76,2020-06-28,False,Satisfactory,32.3,26.0,12.8,20.5
Kolkata,115.2677994709564,150.56442815599232,22.557965535239692,4.431513066288931,0.8508092273446664,39.36250966973513,108,2020-06-29,False,Moderate,30.6,26.0,12.3,15.1
Kolkata,35.48279190566614,124.72060067218028,47.29323003026575,13.680883716651424,0.8858826197958478,74.28162659150776,67,2020-06-30,False,Satisfactory,32.4,25.9,11.6,7.7
Kolkata,73.31849750743626,135.6749262416532,53.55088580597938,21.28871212532376,0.7995589590971416,68.51902891365194,89,2020-07-01,False,Satisfactory,33.5,26.5,13.7,4.7
Kolkata,6.863462792293774,99.21133923707144,46.33911590531898,15.77632195909192,0.4148344881417806,29.77129046967821,40,2020-07-02,False,Good,34.2,27.0,14.3,17.5
Kolkata,54.153222908329965,104.5493112673243,36.18239515492405,9.950091336322194,0.7409257033113457,14.98027350645308,63,2020-07-03,False,Satisfactory,33.8,26.2,12.6,18.9
Kolkata,97.060515939412,143.66380235951542,54.26661359846112,9.620575078743672,0.6883931917989395,52.371285399043565,102,2020-07-04,False,Moderate,32.5,26.5,16.3,6.6
Kolkata,107.36107286307404,180.37414806424448,39.38974862641268,14.142773344101665,0.809920985154425,45.59187475330818,116,2020-07-05,False,Moderate,31.6,26.1,16.0,9.7
Kolkata,5.0,59.11862463419517,26.33991398279593,16.35371591827078,0.5395612637678171,41.47674801912875,27,2020-07-06,False,Good,30.9,26.0,23.4,9.5
Kolkata,47.12234127023071,107.78717012937923,35.45168412731858,14.841723378903524,0.1,79.91228555977327,67,2020-07-07,False,Satisfactory,31.8,25.6,18.1,13.2
Kolkata,39.58745900572975,104.9610224792205,47.49928708316136,15.558364094348164,0.5546595345553513,44.91547037203185,60,2020-07-08,False,Satisfactory,30.7,26.4,12.5,12.2
Kolkata,95.93482747702244,146.0138339459655,26.35991575342486,14.866816097474551,1.4851165522007397,43.67367863240892,98,2020-07-09,False,Satisfactory,31.5,27.0,15.0,13.0
Kolkata,99.52592270291376,154.08306660832693,34.43801756720284,16.031420077808953,1.0377861358193263,41.75279059617965,103,2020-07-10,False,Moderate,32.3,26.9,22.1,10.1
Kolkata,137.31982244698855,187.5333810349521,56.13337822572484,13.72167647339474,0.8118746530188186,49.87539515525308,135,2020-07-11,False,Moderate,31.5,26.9,16.4,11.8
Kolkata,107.04840662106815,135.04975031988965,45.56989550011698,18.551085230674182,0.9531741043364996,23.79951548810321,100,2020-07-12,False,Satisfactory,32.2,26.6,13.2,19.3
Kolkata,24.678273293800014,75.09847691413107,28.19580384219237,16.448373003232945,0.6577284103319765,58.269751433699454,43,2020-07-13,False,Good,32.5,26.5,12.5,5.5
Kolkata,157.5746485725175,208.03495031111927,24.822852951773196,13.979150878229014,0.8848198814791356,53.750473634812245,149,2020-07-14,False,Moderate,30.9,25.9,14.3,12.2
Kolkata,134.72108041923906,160.99782036142463,54.99230870384365,8.96906316315047,1.214177814300565,18.16605000627678,122,2020-07-15,False,Moderate,31.5,25.9,18.3,4.7
Kolkata,169.2247136919646,213.8082886920742,21.845819848796037,16.537737828101307,0.953492554526643,56.79783560326536,156,2020-07-16,False,Moderate,31.8,26.0,14.1,0.9
Kolkata,117.18395710938512,167.9118157129949,35.61159570112465,6.203041651076593,0.7658446918603884,42.328313615423326,116,2020-07-17,False,Moderate,32.5,26.0,15.8,3.4
Kolkata,79.66539094210009,131.9238998986175,66.06060954825716,8.263439935819203,0.7576837628796222,43.46887263327055,90,2020-07-18,False,Satisfactory,32.3,26.3,14.4,4.4
Kolkata,23.88446464131292,132.11903731071325,25.958080085589927,13.846999228480769,1.310065258338728,31.40930657129293,57,2020-07-19,False,Satisfactory,32.5,27.0,15.8,20.8
Kolkata,115.0423818135406,134.25469152566652,27.96400733590701,14.80657973786363,0.7181835860879795,71.81778492662056,107,2020-07-20,False,Moderate,31.2,26.6,17.1,6.7
Kolkata,85.14018300884288,145.56011782598864,29.652182221735345,6.807309580813753,0.453213147508784,35.97580542274291,92,2020-07-21,False,Satisfactory,31.2,26.6,16.4,25.6
Kolkata,52.20211037811724,125.34410498129895,46.05102896843479,5.611342348650453,0.6764398748206393,49.544613798151445,73,2020-07-22,False,Satisfactory,29.6,25.8,15.0,20.2
Kolkata,197.33808378318795,247.5096532207816,46.80442557891662,7.038166426332444,1.0161946403636315,70.70673872696486,184,2020-07-23,False,Moderate,29.9,25.9,11.3,19.4
Kolkata,73.96717336956884,136.277104025336,48.632196179774205,12.347267261684962,1.187290445226505,38.01966031018596,86,2020-07-24,False,Satisfactory,29.7,25.1,11.3,17.4
Kolkata,45.11295228392265,95.20196039111607,34.3999062312413,2.0,0.5805992419628331,18.048916847014237,56,2020-07-25,False,Satisfactory,31.8,25.0,10.3,3.1
Kolkata,67.17591738282307,131.4405946690032,40.81211501637548,12.667153226261156,0.7533321461863742,53.17522934845916,82,2020-07-26,False,Satisfactory,34.0,26.5,8.0,4.0
Kolkata,192.9972944300501,235.95457706555555,39.80115832978372,7.677335588447778,0.2288925582756876,53.98298420960203,176,2020-07-27,False,Moderate,33.2,26.2,14.1,7.4
Kolkata,125.26976260356992,221.67070479194365,37.18686270335029,10.70410782948375,1.0806610251376922,75.68291368491123,140,2020-07-28,False,Moderate,32.2,25.5,12.9,20.9
Kolkata,30.57091676143925,93.86214597411607,67.41781462760477,10.75523616821539,0.4525558210478986,61.77813494676849,56,2020-07-29,False,Satisfactory,31.5,25.4,15.5,7.0
Kolkata,26.179017486093663,99.98553277305508,69.8600764016578,9.499420881778338,1.2974107792754372,59.469099722802966,56,2020-07-30,False,Satisfactory,33.2,26.5,14.5,0.3
Kolkata,135.43847191178975,172.44098806420578,49.35114820411046,13.210919968271195,0.5643130488914299,44.72098178748172,128,2020-07-31,False,Moderate,32.8,26.5,12.6,6.1
Kolkata,103.04473938912211,130.54619740538604,21.978248512976247,5.614600390595566,0.5672929216629887,54.29430853781909,98,2020-08-01,False,Satisfactory,33.0,26.2,9.9,7.5
Kolkata,59.7383581091694,135.29222404906352,18.339704012323526,14.565502956908306,0.6899113369228396,48.42842036377324,77,2020-08-02,False,Satisfactory,32.0,26.8,10.5,6.9
Kolkata,107.3749952467452,104.68528478801258,7.93398702870018,11.686677582421622,0.7332516899231675,28.57814308323068,88,2020-08-03,False,Satisfactory,32.9,26.3,10.1,21.2
Kolkata,160.20750042475322,187.0356166824596,32.01550633525615,17.749997098386594,0.597473304864374,36.982277935021976,143,2020-08-04,False,Moderate,33.6,26.7,15.8,69.9
Kolkata,95.56263006443425,130.7005357630689,45.92270901869156,14.565379394256356,0.9137782127595956,67.68456718868104,98,2020-08-05,False,Satisfactory,30.8,26.1,25.3,13.9
Kolkata,64.56561192341596,104.48451850430214,38.71707808825788,2.0,0.864104875800042,45.05538589766942,72,2020-08-06,False,Satisfactory,31.6,25.7,21.7,4.8
Kolkata,95.29824817004992,127.3718330784378,60.1792218261445,10.961209606006433,1.0506680068181689,42.38760687447519,96,2020-08-07,False,Satisfactory,31.5,25.7,9.4,5.5
Kolkata,98.6676382897038,117.56352005747132,7.052166211002387,10.96541254460011,0.7939625147691346,48.55722459352672,90,2020-08-08,False,Satisfactory,32.4,26.1,11.0,6.0
Kolkata,68.43191131681402,110.40033466498411,50.13047089009444,20.919467511780248,1.5762232469177162,66.41749611318158,78,2020-08-09,False,Satisfactory,31.9,26.5,17.6,4.2
Kolkata,5.0,76.01782891159415,55.57241314137136,11.496215765325507,1.078171094845508,55.40242745207336,36,2020-08-10,False,Good,32.7,26.1,13.2,4.7
Kolkata,79.4104877413029,134.47542445837354,31.688542584122708,2.801174820446999,0.2367710351269361,63.75451019944617,89,2020-08-11,False,Satisfactory,32.6,26.5,11.3,8.6
Kolkata,38.96752603805909,58.37733712078509,16.751877263033993,9.6196725700467,1.254763079042058,47.82299567277469,43,2020-08-12,False,Good,31.4,26.4,10.3,20.6
Kolkata,22.75496992353756,102.38937457180891,44.89899045545333,10.267417691465996,0.9456367642035124,50.17511184349864,51,2020-08-13,False,Satisfactory,32.2,26.5,14.7,8.7
Kolkata,51.30596145278634,90.3714252633102,21.447086870810736,9.65140882898341,1.0791043557426057,63.54431563029892,61,2020-08-14,False,Satisfactory,32.6,25.8,18.5,5.9
Kolkata,72.96387160282907,119.6651896205382,24.49770667499658,13.979923881991432,0.3850123506252455,62.47628347932497,81,2020-08-15,False,Satisfactory,31.7,26.4,24.4,10.4
Kolkata,96.74734817808432,141.44396906292624,46.53190477626425,10.293992989892637,0.8566068783105679,53.22282026518848,100,2020-08-16,False,Satisfactory,31.1,26.0,19.3,6.0
Kolkata,126.66434657670584,186.45298754765184,55.72964796280573,13.965726841927,0.7827942157439594,57.72194849890173,130,2020-08-17,False,Moderate,30.8,25.8,13.0,6.5
Kolkata,93.7970181896484,136.57261911872595,18.88531686812617,9.38881995365136,0.641106239846098,58.32861268059422,95,2020-08-18,False,Satisfactory,31.8,25.9,11.9,8.2
Kolkata,77.39689424673874,111.14631996490648,37.53087937132069,10.39685507840732,0.5243518926449786,72.00652253984427,82,2020-08-19,False,Satisfactory,31.0,25.8,23.5,7.6
Kolkata,72.55215976772253,106.71615190319176,15.066332634954172,12.43732871877324,0.9554308228743456,40.2257029304403,73,2020-08-20,False,Satisfactory,27.0,25.0,31.0,65.1
Kolkata,85.61154524817947,113.78394719019786,36.55993922526795,17.42345075920023,0.7299533177874709,40.33581986211813,84,2020-08-21,False,Satisfactory,29.6,24.6,21.3,15.1
Kolkata,133.68746099168231,187.6440707559024,32.45343853952402,7.672101252496725,0.4553367540201889,56.40173455771009,132,2020-08-22,False,Moderate,30.3,25.6,9.7,8.1
Kolkata,110.68053181414156,160.6827504826406,37.02365277180971,14.941436285746718,0.3746073368659714,51.13839613943843,112,2020-08-23,False,Moderate,29.9,25.0,7.2,14.4
Kolkata,80.68877842170252,138.9816208693482,47.18377748395081,9.96015820288989,1.356325258681848,33.7303791366644,90,2020-08-24,False,Satisfactory,31.2,25.5,10.9,23.9
Kolkata,60.93982025660407,128.10059779138507,30.47619678982393,12.557172023306876,0.6402515191753022,44.13051901655021,76,2020-08-25,False,Satisfactory,30.8,25.5,17.9,30.7
Kolkata,28.22159466401188,93.4367895805909,51.74494860633082,15.897731811610964,0.6712125440329325,54.98227809265174,52,2020-08-26,False,Satisfactory,29.1,25.7,26.7,9.6
Kolkata,159.8054924823306,215.6089090501565,22.65698577039741,7.729939397865104,0.5296438372863121,69.81334437364103,153,2020-08-27,False,Moderate,29.7,25.4,21.9,10.8
Kolkata,95.77222846624628,114.2921229768246,59.54393693771173,14.833326086626348,0.852323777104563,72.75893737323919,95,2020-08-28,False,Satisfactory,32.2,25.2,15.2,2.4
Kolkata,70.83828118765574,148.07704086031833,6.856734042368352,8.335047359170314,1.0375355276186329,75.17305381924196,88,2020-08-29,False,Satisfactory,33.1,25.6,13.9,0.1
Kolkata,31.288637099557164,72.92698297223399,42.49314529219188,7.302988909987626,0.7210235878005824,73.73682903477334,49,2020-08-30,False,Good,33.0,26.5,9.8,0.0
Kolkata,38.744600265390346,83.93708822656177,44.094823959684646,14.32720852144526,0.5405777572256998,47.32556219209025,53,2020-08-31,False,Satisfactory,33.8,26.5,9.7,0.1
Kolkata,68.40628143479961,124.47891965248286,22.35750107192693,18.357074830184654,0.8774124473863881,66.00664613915269,80,2020-09-01,False,Satisfactory,29.6,25.8,9.5,10.4
Kolkata,57.14982772432255,82.74586857090819,25.68187869244623,15.503353242545304,0.667762358455562,25.70249572287688,58,2020-09-02,False,Satisfactory,31.2,25.1,17.2,4.1
Kolkata,87.21978774353393,130.8040449256045,35.570055342495664,3.4489118853417065,0.3473029359421883,41.78003188434135,90,2020-09-03,False,Satisfactory,31.4,25.3,12.7,2.4
Kolkata,42.89865077082124,81.5116415794947,52.4877091783089,6.6793807020164575,0.5282873123033259,42.093302251179054,55,2020-09-04,False,Satisfactory,32.8,25.3,9.4,0.0
Kolkata,41.46611535983957,87.15810396057901,55.41471515534186,10.562536562374596,0.8774647057733975,15.183052782070106,53,2020-09-05,False,Satisfactory,33.2,26.4,12.9,2.7
Kolkata,83.2615333706533,162.77784917344985,41.47393493874851,12.641018622840887,0.8856638247481309,73.52011459203334,101,2020-09-06,False,Moderate,32.9,25.9,10.7,18.2
Kolkata,134.15114940005338,163.71202092254228,58.03949560849155,18.8803614224336,0.2869589875868105,50.39175517749243,127,2020-09-07,False,Moderate,31.5,25.8,12.5,8.4
Kolkata,101.02200152603248,95.01453180356368,29.79453512538938,8.421126849537469,0.6064675522308188,65.6694853327656,88,2020-09-08,False,Satisfactory,31.7,26.1,9.9,6.1
Kolkata,77.73780736702597,136.16157319265628,41.34172179525743,24.340569112285817,1.0989260231726576,49.73645959862963,88,2020-09-09,False,Satisfactory,31.8,25.6,9.2,8.8
Kolkata,69.43913512272803,105.50835477948569,25.401808989191217,6.015465988595678,1.0946149489920698,36.574933945575616,72,2020-09-10,False,Satisfactory,31.9,26.0,11.5,7.3
Kolkata,105.68137175526564,145.61088943819007,28.733624168882372,10.348695497080676,1.3375736536965173,95.56523475059691,108,2020-09-11,False,Moderate,31.1,25.9,11.6,15.9
Kolkata,65.3401844755004,106.17660475531372,54.32515341744787,12.763476886224824,0.6040077244650075,57.361729177190114,75,2020-09-12,False,Satisfactory,31.1,26.0,11.9,5.7
Kolkata,110.70080466497942,155.90046933781363,36.81907107589918,20.574886668722545,0.5537445712965456,41.89947827705671,109,2020-09-13,False,Moderate,32.4,26.0,12.1,3.1
Kolkata,61.498395673362936,145.47948878013534,10.349865695228733,16.11204957388798,0.7911503870776605,77.20235333097344,83,2020-09-14,False,Satisfactory,32.5,26.0,11.3,6.4
Kolkata,94.22516398907442,101.19741762297808,64.17232764150287,10.819953119197605,0.1877939845313508,43.918618745532704,88,2020-09-15,False,Satisfactory,32.0,26.2,15.2,4.2
Kolkata,81.4441042298233,110.46110177387406,17.029059035036234,13.48295784669083,0.4268544543241803,34.61068783386358,79,2020-09-16,False,Satisfactory,32.8,26.1,14.1,1.2
Kolkata,134.2934701023567,177.68236970635252,21.741965307244705,7.522087841863429,0.9158622577318788,56.32879534148748,128,2020-09-17,False,Moderate,32.8,26.2,10.4,4.6
Kolkata,106.62852087952766,172.71406083986582,45.00284778359346,15.04010679873994,0.6573156887372553,33.232699529732024,112,2020-09-18,False,Moderate,31.0,26.4,9.5,29.0
Kolkata,134.31852432874,201.9236170895236,35.77846229951385,8.678168391636884,1.4858418815419725,36.43276374920276,134,2020-09-19,False,Moderate,32.3,25.6,8.5,0.6
Kolkata,89.08918900557985,125.68436816107874,33.83215116431727,8.248843291887384,0.1507429257656176,55.85244325801399,91,2020-09-20,False,Satisfactory,33.0,26.8,15.2,11.7
Kolkata,106.27149135638528,142.97899858179122,79.09447197953001,13.416503228737495,0.8501823499520261,55.80425856421482,109,2020-09-21,False,Moderate,30.0,25.9,21.7,16.3
Kolkata,56.281061666641286,86.72891933516017,28.579818523031665,9.274558505956747,0.9681939006619144,44.3330798008052,61,2020-09-22,False,Satisfactory,30.3,25.0,16.3,11.7
Kolkata,104.7491770685717,129.5173458939645,30.33555623683499,8.438531620706037,0.1,43.13049094910718,98,2020-09-23,False,Satisfactory,30.0,26.0,15.5,22.5
Kolkata,38.49575804987021,97.63810266515378,50.98924140377581,4.9986974939570885,0.726366690338577,30.80420979807817,56,2020-09-24,False,Satisfactory,30.6,26.1,15.4,9.8
